0,0,0.05,0,0,0.05
0.6,0.38,0.0001,0,0,0.0001
0.61,1.14,0.0001,0,0,0.0001
-0.06,1.53,0.22,0,0,0.22
-0.09,2.21,0.0001,0,0,0.0001
-0.49,2.4,0.0001,0,0,0.0001
-0.58,2.73,0.26,0,0,0.26
0.06,3.06,0.0001,0,0,0.0001
0.1,3.95,0.0001,0,0,0.0001
0.86,4.39,0.27,0,0,0.27
0.81,5.3,0.0001,0,0,0.0001
0.24,5.64,0.0001,0,0,0.0001
0.2,6.29,0.27,0,0,0.27
