0, 0, 0.1, 0, 0, 0.1
0.52,0.36,0.11,0.00,0.00,0.11
0.47,0.95,0.11,0.00,0.00,0.11
0.16,1.03,0.11,0.00,0.00,0.11
0.14,1.43,0.11,0.00,0.00,0.11
-0.36,1.74,0.11,0.00,0.00,0.11
-0.46,2.65,0.11,0.00,0.00,0.11
0.30,3.04,0.11,0.00,0.00,0.11
0.28,3.93,0.11,0.00,0.00,0.11
0.94,4.34,0.11,0.00,0.00,0.11
0.89,5.05,0.11,0.00,0.00,0.11
1.49,5.41,0.11,0.00,0.00,0.11
1.44,6.03,0.11,0.00,0.00,0.11
